timestamp,endpoint,latency_ms,status,loss_ratio
2025-11-25 21:56:19.967673,vehicle-position,33.326720999866666,success,0.004484304932735439
2025-11-25 21:56:20.000675,vehicle-position,32.30658499978745,success,0.004464285714285698
2025-11-25 21:56:20.034600,vehicle-position,33.406233999812684,success,0.004444444444444473
2025-11-25 21:56:20.067129,vehicle-position,32.10110700001678,success,0.004424778761061954
2025-11-25 21:56:20.101604,vehicle-position,34.085262999724364,success,0.004405286343612369
2025-11-25 21:56:20.133597,vehicle-position,31.60677300002135,success,0.004385964912280715
2025-11-25 21:56:20.168445,vehicle-position,34.34893399980865,success,0.004366812227074246
2025-11-25 21:56:20.202849,vehicle-position,33.984132999648864,success,0.004347826086956497
2025-11-25 21:56:20.238413,vehicle-position,35.026378000111436,success,0.0043290043290042934
2025-11-25 21:56:20.270201,vehicle-position,31.223038000007364,success,0.004310344827586188
2025-11-25 21:56:20.305759,vehicle-position,35.10261900009937,success,0.0042918454935622075
2025-11-25 21:56:20.672512,vehicle-position,19.880411000031017,success,0.004273504273504258
2025-11-25 21:56:20.738640,vehicle-position,2.093467000122473,success,0.004255319148936176
2025-11-25 21:56:20.773278,vehicle-position,34.29621999976007,success,0.004237288135593209
2025-11-25 21:56:20.805366,vehicle-position,31.700608000392094,success,0.00421940928270037
2025-11-25 21:56:20.839787,vehicle-position,33.849596999971254,success,0.004201680672268893
2025-11-25 21:56:20.874493,vehicle-position,34.28597899983288,success,0.004184100418409997
2025-11-25 21:56:20.910144,vehicle-position,35.22095200014519,success,0.004166666666666652
2025-11-25 21:56:20.942181,vehicle-position,31.533799000044382,success,0.004149377593360981
2025-11-25 21:56:20.976475,vehicle-position,33.85970099998303,success,0.004132231404958664
2025-11-25 21:56:21.008585,vehicle-position,31.635825999728695,success,0.004115226337448541
2025-11-25 21:56:21.044162,vehicle-position,35.22074199963754,success,0.004098360655737654
2025-11-25 21:56:21.078359,vehicle-position,33.66538499994931,success,0.004081632653061273
2025-11-25 21:56:21.115712,vehicle-position,36.74627000009423,success,0.004065040650406471
2025-11-25 21:56:21.148714,vehicle-position,32.23526600004334,success,0.004048582995951455
2025-11-25 21:56:21.184315,vehicle-position,34.71522800009552,success,0.0040322580645161255
2025-11-25 21:56:21.218387,vehicle-position,33.46510200026387,success,0.004016064257028162
2025-11-25 21:56:21.252438,vehicle-position,33.51118199998382,success,0.0040000000000000036
2025-11-25 21:56:21.285415,vehicle-position,32.48439800017877,success,0.003984063745019917
2025-11-25 21:56:21.320606,vehicle-position,34.38806200028921,success,0.003968253968253954
2025-11-25 21:56:21.354516,vehicle-position,33.17487300000721,success,0.0039525691699604515
2025-11-25 21:56:21.789009,vehicle-position,24.254825999832974,success,0.003937007874015741
2025-11-25 21:56:21.821231,vehicle-position,31.15723100017931,success,0.0039215686274509665
2025-11-25 21:56:21.855703,vehicle-position,33.9831379997122,success,0.00390625
2025-11-25 21:56:21.889465,vehicle-position,33.326733999729186,success,0.0038910505836575737
2025-11-25 21:56:21.931196,vehicle-position,41.13131900021472,success,0.003875968992248069
2025-11-25 21:56:21.963833,vehicle-position,32.12046799990276,success,0.0038610038610038533
2025-11-25 21:56:21.998545,vehicle-position,34.131325999624096,success,0.0038461538461538325
2025-11-25 21:56:22.030767,vehicle-position,31.70662699994864,success,0.003831417624521105
2025-11-25 21:56:22.067803,vehicle-position,36.62625500010108,success,0.003816793893129722
2025-11-25 21:56:22.100082,vehicle-position,31.892948999939108,success,0.0038022813688213253
2025-11-25 21:56:22.134280,vehicle-position,33.73924899960912,success,0.0037878787878787845
2025-11-25 21:56:22.166042,vehicle-position,31.2517319998733,success,0.0037735849056603765
2025-11-25 21:56:22.200545,vehicle-position,34.08547799972439,success,0.003759398496240629
2025-11-25 21:56:22.232539,vehicle-position,31.502137999723345,success,0.0037453183520599342
2025-11-25 21:56:22.266735,vehicle-position,33.76166799989733,success,0.003731343283582045
2025-11-25 21:56:22.299923,vehicle-position,32.83192199978657,success,0.0037174721189591198
2025-11-25 21:56:22.334286,vehicle-position,33.82991200032848,success,0.0037037037037036535
2025-11-25 21:56:22.367118,vehicle-position,32.41605499988509,success,0.0036900369003689537
2025-11-25 21:56:22.401521,vehicle-position,34.03899300019475,success,0.003676470588235281
2025-11-25 21:56:22.734070,vehicle-position,33.642706999671645,success,0.00366300366300365
2025-11-25 21:56:22.804096,vehicle-position,11.06155800016495,success,0.0036496350364964014
2025-11-25 21:56:22.834870,vehicle-position,29.133884999737347,success,0.0036363636363636598
2025-11-25 21:56:22.871106,vehicle-position,35.601117999704,success,0.0036231884057971175
2025-11-25 21:56:22.903579,vehicle-position,31.861725999988266,success,0.0036101083032491488
2025-11-25 21:56:22.938962,vehicle-position,34.96984399998837,success,0.003597122302158251
2025-11-25 21:56:22.971086,vehicle-position,31.669893999605847,success,0.0035842293906810374
2025-11-25 21:56:23.004956,vehicle-position,33.24612599999455,success,0.0035714285714285587
2025-11-25 21:56:23.037509,vehicle-position,31.99806400016314,success,0.003558718861209953
2025-11-25 21:56:23.073207,vehicle-position,35.28299800018431,success,0.0035460992907800915
2025-11-25 21:56:23.104615,vehicle-position,30.82552099976965,success,0.0035335689045936647
2025-11-25 21:56:23.138894,vehicle-position,33.70577499981664,success,0.0035211267605633756
2025-11-25 21:56:23.171862,vehicle-position,32.4313300002359,success,0.0035087719298245723
